date,time,qty.dispensed,ili.rate,drug.shortages,drug.rcs,season,temperature,humidity,weather
9/30/2024,0:00,23,2.4,0,127,Fall,61.1,84,rain
9/30/2024,6:00,20,1.1,0,102,Fall,56.5,30,clear
9/30/2024,12:00,14,2.7,0,113,Fall,60.1,77,rain
9/30/2024,18:00,19,1.7,0,124,Fall,67,57,clouds
10/1/2024,0:00,15,0.4,0,97,Fall,58.7,49,clear
10/1/2024,6:00,14,0.8,0,125,Fall,61.6,45,clear
10/1/2024,12:00,32,3.8,0,113,Fall,34.2,92,snow
10/1/2024,18:00,28,3,0,152,Fall,64.4,55,clouds
10/2/2024,0:00,17,1.8,1,138,Fall,52.8,55,clouds
10/2/2024,6:00,20,2.3,0,118,Fall,66.2,61,rain
10/2/2024,12:00,29,2.8,0,121,Fall,59.9,52,clouds
10/2/2024,18:00,13,1,0,120,Fall,54,36,clear
10/3/2024,0:00,27,3.4,0,153,Fall,59.6,74,rain
10/3/2024,6:00,4,0.7,0,98,Fall,51.5,52,clear
10/3/2024,12:00,29,3.3,0,127,Fall,61.3,72,rain
10/3/2024,18:00,23,2.9,0,131,Fall,52.8,89,rain
10/4/2024,0:00,17,2.6,0,146,Fall,57.6,52,clouds
10/4/2024,6:00,35,4.6,1,142,Fall,30.9,86,snow
10/4/2024,12:00,23,1.5,0,119,Fall,59.9,59,clouds
10/4/2024,18:00,43,3.6,0,152,Fall,22.3,93,snow
10/5/2024,0:00,16,0.2,1,129,Fall,63.1,33,clear
10/5/2024,6:00,32,4.6,0,153,Fall,36.7,72,snow
10/5/2024,12:00,13,1.3,1,107,Fall,64.3,47,clear
10/5/2024,18:00,9,1.4,0,136,Fall,67.1,35,clear
10/6/2024,0:00,17,1.3,0,102,Fall,63.8,40,clear
10/6/2024,6:00,27,2.9,1,109,Fall,53.5,69,rain
10/6/2024,12:00,30,2.9,0,148,Fall,56.7,69,rain
10/6/2024,18:00,13,1.4,0,93,Fall,56.4,37,clear
10/7/2024,0:00,16,1.8,0,132,Fall,57,49,clouds
10/7/2024,6:00,13,0.5,1,89,Fall,67.7,36,clear
10/7/2024,12:00,14,0.6,0,141,Fall,54.2,38,clear
10/7/2024,18:00,29,3.1,0,116,Fall,55,79,rain
10/8/2024,0:00,15,0.7,0,98,Fall,74.3,33,clear
10/8/2024,6:00,23,2.7,0,115,Fall,51.6,78,rain
10/8/2024,12:00,12,0.4,0,94,Fall,60.6,32,clear
10/8/2024,18:00,16,0.9,0,113,Fall,51.6,54,clear
10/9/2024,0:00,33,3.6,1,152,Fall,28.1,82,snow
10/9/2024,6:00,7,0.1,0,119,Fall,69.4,45,clear
10/9/2024,12:00,21,2.4,1,103,Fall,57.8,63,clouds
10/9/2024,18:00,10,0.4,0,127,Fall,65.2,37,clear
10/10/2024,0:00,20,2.7,0,132,Fall,61.6,63,clouds
10/10/2024,6:00,15,0.7,0,92,Fall,61.6,46,clear
10/10/2024,12:00,22,2.4,0,119,Fall,58.7,56,clouds
10/10/2024,18:00,21,1.5,0,103,Fall,53.7,54,clear
10/11/2024,0:00,30,3.5,0,132,Fall,45.6,79,rain
10/11/2024,6:00,21,4.5,0,88,Fall,31.9,76,snow
10/11/2024,12:00,15,0.9,0,104,Fall,58.8,63,clouds
10/11/2024,18:00,13,0.5,0,112,Fall,55.2,45,clear
10/12/2024,0:00,10,0.8,0,108,Fall,68.4,35,clear
10/12/2024,6:00,9,0.5,0,146,Fall,64.6,39,clear
10/12/2024,12:00,27,3.3,0,130,Fall,60.2,61,clouds
10/12/2024,18:00,29,3.8,0,126,Fall,68.4,77,rain
10/13/2024,0:00,26,3.3,1,103,Fall,51.1,84,rain
10/13/2024,6:00,31,2.5,0,124,Fall,58.6,47,clouds
10/13/2024,12:00,28,3.7,0,105,Fall,39,72,snow
10/13/2024,18:00,29,2.7,0,156,Fall,59.5,60,clouds
10/14/2024,0:00,10,1,0,111,Fall,58.2,47,clear
10/14/2024,6:00,16,1.5,0,129,Fall,63.9,64,clouds
10/14/2024,12:00,21,3,0,112,Fall,54.6,80,rain
10/14/2024,18:00,35,3.9,0,111,Fall,33.7,73,snow
10/15/2024,0:00,32,1.8,0,118,Fall,63.6,42,clouds
10/15/2024,6:00,24,3.3,0,114,Fall,48.2,61,rain
10/15/2024,12:00,24,3.2,1,129,Fall,54.7,88,rain
10/15/2024,18:00,18,1.2,0,101,Fall,51.7,33,clear
10/16/2024,0:00,24,1.5,0,125,Fall,57.2,69,clouds
10/16/2024,6:00,16,1.2,0,89,Fall,69.5,46,clear
10/16/2024,12:00,16,2.1,1,127,Fall,50.6,40,clouds
10/16/2024,18:00,22,3,0,117,Fall,43.8,61,rain
10/17/2024,0:00,28,4.4,1,132,Fall,42.5,86,snow
10/17/2024,6:00,14,0.6,0,142,Fall,70,34,clear
10/17/2024,12:00,25,2.5,0,132,Fall,58.4,65,rain
10/17/2024,18:00,26,1.9,0,139,Fall,63,49,clear
10/18/2024,0:00,14,1.7,0,118,Fall,63,57,clouds
10/18/2024,6:00,18,0.4,0,114,Fall,49.2,42,clear
10/18/2024,12:00,34,3.2,0,125,Fall,55.1,88,rain
10/18/2024,18:00,7,0.5,0,94,Fall,69,41,clear
10/19/2024,0:00,21,1.1,0,122,Fall,63.8,48,clear
10/19/2024,6:00,4,0.1,0,97,Fall,70.5,41,clear
10/19/2024,12:00,18,2,1,121,Fall,56.2,50,clouds
10/19/2024,18:00,21,2.3,0,154,Fall,84.8,31,clear
10/20/2024,0:00,22,2.1,1,123,Fall,55.7,51,clouds
10/20/2024,6:00,18,2,0,123,Fall,61,44,clouds
10/20/2024,12:00,16,0.7,0,107,Fall,60.1,33,clear
10/20/2024,18:00,20,3,0,123,Fall,44.1,74,rain
10/21/2024,0:00,17,2.3,0,102,Fall,56.7,52,clouds
10/21/2024,6:00,18,1.8,1,133,Fall,53.1,41,clouds
10/21/2024,12:00,19,2.1,0,133,Fall,58.5,58,clouds
10/21/2024,18:00,22,1.8,0,163,Fall,67.3,37,clear
10/22/2024,0:00,23,2.7,1,109,Fall,55,79,rain
10/22/2024,6:00,10,1.1,0,101,Fall,66.1,51,clear
10/22/2024,12:00,10,0.1,0,112,Fall,63.1,39,clear
10/22/2024,18:00,21,2.6,1,113,Fall,58.8,72,rain
10/23/2024,0:00,30,3.2,1,157,Fall,52,89,rain
10/23/2024,6:00,19,1.6,0,84,Fall,66.7,51,clear
10/23/2024,12:00,19,1.6,0,94,Fall,65.5,49,clear
10/23/2024,18:00,30,3,0,118,Fall,50.8,76,rain
10/24/2024,0:00,12,1.2,0,122,Fall,61.7,31,clear
10/24/2024,6:00,32,4.3,1,146,Fall,21.7,92,snow
10/24/2024,12:00,22,3,1,138,Fall,53.5,72,rain
10/24/2024,18:00,32,2.4,0,125,Fall,52.1,67,clouds
10/25/2024,0:00,13,0.8,0,93,Fall,43.1,51,clear
10/25/2024,6:00,32,2.8,0,122,Fall,54.8,69,rain
10/25/2024,12:00,16,1.3,0,95,Fall,66.8,32,clear
10/25/2024,18:00,18,1.4,1,118,Fall,57.8,40,clear
10/26/2024,0:00,17,1.3,0,144,Fall,64,63,clouds
10/26/2024,6:00,33,4.8,0,146,Fall,40.4,88,snow
10/26/2024,12:00,22,1.9,1,89,Fall,59.9,40,clear
10/26/2024,18:00,17,0.9,0,122,Fall,62.4,32,clear
10/27/2024,0:00,15,1.9,0,124,Fall,58.5,62,clouds
10/27/2024,6:00,20,3.2,0,126,Fall,54.4,63,rain
10/27/2024,12:00,13,3.1,0,98,Fall,65.1,61,rain
10/27/2024,18:00,14,1.5,0,120,Fall,59.7,67,clouds
10/28/2024,0:00,26,2.9,0,124,Fall,48.5,56,clouds
10/28/2024,6:00,25,2.8,0,133,Fall,55.9,87,rain
10/28/2024,12:00,25,3,1,138,Fall,37.5,73,snow
10/28/2024,18:00,8,0.4,0,89,Fall,47.6,32,clear
10/29/2024,0:00,18,0.7,0,134,Fall,62,34,clear
10/29/2024,6:00,28,4.7,0,162,Fall,39.8,79,snow
10/29/2024,12:00,29,2.4,0,114,Fall,50.2,81,rain
10/29/2024,18:00,10,1.2,0,96,Fall,56.1,37,clear
10/30/2024,0:00,24,1.5,1,128,Fall,51.4,53,clear
10/30/2024,6:00,31,3.4,1,115,Fall,25.4,87,snow
10/30/2024,12:00,11,0.5,0,128,Fall,53.7,40,clear
10/30/2024,18:00,30,4.1,1,137,Fall,32.5,88,snow
10/31/2024,0:00,4,0.1,0,102,Fall,65.9,31,clear
10/31/2024,6:00,19,0.9,1,131,Fall,67.8,30,clear
10/31/2024,12:00,38,3.5,0,148,Fall,43.1,80,rain
10/31/2024,18:00,27,3.7,0,125,Fall,58.3,69,rain
11/1/2024,0:00,20,2.5,0,122,Fall,47.8,68,rain
11/1/2024,6:00,32,3,0,134,Fall,55.5,64,rain
11/1/2024,12:00,33,3.5,0,133,Fall,40.7,78,snow
11/1/2024,18:00,19,1.3,0,103,Fall,66.1,43,clear
11/2/2024,0:00,15,0.8,0,74,Fall,79.3,47,clear
11/2/2024,6:00,29,4.3,0,106,Fall,36.5,87,snow
11/2/2024,12:00,21,1.8,1,138,Fall,60.3,79,rain
11/2/2024,18:00,16,1.1,0,150,Fall,71.4,35,clear
11/3/2024,0:00,19,2.4,1,121,Fall,50.6,78,rain
11/3/2024,6:00,16,0.6,0,109,Fall,71,31,clear
11/3/2024,12:00,9,0.9,0,102,Fall,57,50,clouds
11/3/2024,18:00,20,2.9,0,93,Fall,54.9,65,rain
11/4/2024,0:00,11,0.8,0,124,Fall,62.1,30,clear
11/4/2024,6:00,10,0.1,1,115,Fall,64.7,43,clear
11/4/2024,12:00,21,2.5,0,98,Fall,51.3,59,clouds
11/4/2024,18:00,18,1,1,122,Fall,64,32,clear
11/5/2024,0:00,19,3.2,0,114,Fall,48.5,85,rain
11/5/2024,6:00,23,3.8,0,113,Fall,31.6,82,snow
11/5/2024,12:00,20,2.8,0,117,Fall,50.5,75,rain
11/5/2024,18:00,17,1.7,1,105,Fall,54.6,65,clouds
11/6/2024,0:00,9,0.9,0,136,Fall,49.9,35,clear
11/6/2024,6:00,14,2.7,0,103,Fall,53.4,83,rain
11/6/2024,12:00,16,0.6,0,105,Fall,45,52,clear
11/6/2024,18:00,10,0.9,1,102,Fall,51.9,33,clear
11/7/2024,0:00,15,0.6,0,124,Fall,65.9,53,clear
11/7/2024,6:00,24,3,0,123,Fall,36.3,76,snow
11/7/2024,12:00,23,1.7,0,138,Fall,60.6,53,clouds
11/7/2024,18:00,23,1.1,0,130,Fall,59.3,34,clear
11/8/2024,0:00,10,0.8,0,79,Fall,62.7,52,clear
11/8/2024,6:00,42,4.5,0,99,Fall,26.5,89,snow
11/8/2024,12:00,19,0.9,1,115,Fall,65.7,47,clear
11/8/2024,18:00,14,0.2,0,115,Fall,46.7,49,clear
11/9/2024,0:00,20,1.1,0,88,Fall,65.4,37,clear
11/9/2024,6:00,25,3.2,0,121,Fall,20.9,80,snow
11/9/2024,12:00,8,0.6,0,91,Fall,66.6,31,clear
11/9/2024,18:00,21,4.1,0,118,Fall,20.7,72,snow
11/10/2024,0:00,21,2.8,0,114,Fall,43.3,64,rain
11/10/2024,6:00,28,2.5,0,127,Fall,49.8,66,rain
11/10/2024,12:00,27,2.2,0,122,Fall,48.7,87,rain
11/10/2024,18:00,9,0.4,0,124,Fall,66.8,30,clear
11/11/2024,0:00,23,2.7,0,137,Fall,65.8,76,rain
11/11/2024,6:00,17,1.2,0,130,Fall,55.3,53,clear
11/11/2024,12:00,11,0.2,0,97,Fall,66.8,36,clear
11/11/2024,18:00,24,3,0,125,Fall,57.4,75,rain
11/12/2024,0:00,26,2.6,0,105,Fall,55.2,78,rain
11/12/2024,6:00,37,4.3,0,153,Fall,40.5,82,snow
11/12/2024,12:00,13,1.1,1,96,Fall,58.4,49,clouds
11/12/2024,18:00,19,3.3,0,142,Fall,62.9,86,rain
11/13/2024,0:00,15,1.2,0,72,Fall,57.1,42,clear
11/13/2024,6:00,12,1.5,0,109,Fall,51.6,60,clouds
11/13/2024,12:00,26,3.2,1,114,Fall,58.3,73,rain
11/13/2024,18:00,16,0.3,0,121,Fall,81.9,53,clear
11/14/2024,0:00,14,1.5,0,122,Fall,46.5,42,clouds
11/14/2024,6:00,18,2.5,1,134,Fall,68.3,64,clouds
11/14/2024,12:00,31,4.2,0,121,Fall,33.6,87,snow
11/14/2024,18:00,20,1.2,0,128,Fall,67.4,53,clouds
11/15/2024,0:00,39,3.9,1,138,Fall,31.5,85,snow
11/15/2024,6:00,32,4.2,0,125,Fall,36,86,snow
11/15/2024,12:00,20,2,0,127,Fall,45.8,40,clear
11/15/2024,18:00,24,2.9,0,127,Fall,69.6,74,rain
11/16/2024,0:00,10,0.7,0,119,Fall,42.2,32,clear
11/16/2024,6:00,14,1.8,0,112,Fall,62,60,clouds
11/16/2024,12:00,21,2.7,0,97,Fall,63.7,67,clouds
11/16/2024,18:00,12,0.4,0,121,Fall,57.9,41,clear
11/17/2024,0:00,23,2,0,123,Fall,53.4,60,clouds
11/17/2024,6:00,11,0.4,0,125,Fall,70.6,38,clear
11/17/2024,12:00,29,3.6,1,130,Fall,53.9,66,rain
11/17/2024,18:00,20,3.8,0,153,Fall,33.7,82,snow
11/18/2024,0:00,16,1.9,0,119,Fall,51.4,41,clouds
11/18/2024,6:00,28,2.5,1,133,Fall,51.9,47,clouds
11/18/2024,12:00,12,0.6,0,90,Fall,61.7,34,clear
11/18/2024,18:00,20,2.6,0,139,Fall,53.7,61,rain
11/19/2024,0:00,30,3.6,0,162,Fall,35.3,76,snow
11/19/2024,6:00,32,3.6,1,116,Fall,65.3,86,rain
11/19/2024,12:00,22,2.7,0,113,Fall,60.9,51,clouds
11/19/2024,18:00,14,1.6,0,117,Fall,60.7,33,clear
11/20/2024,0:00,7,0.2,0,102,Fall,60.9,47,clear
11/20/2024,6:00,28,2.1,0,123,Fall,56.2,31,clear
11/20/2024,12:00,32,2.6,0,105,Fall,70.9,46,clouds
11/20/2024,18:00,25,1.6,0,114,Fall,60,42,clear
11/21/2024,0:00,10,0.7,0,107,Fall,75.5,38,clear
11/21/2024,6:00,16,1,0,126,Fall,62.2,54,clear
11/21/2024,12:00,21,1.2,0,130,Fall,59.8,69,clouds
11/21/2024,18:00,19,2.7,0,90,Fall,44.6,56,clouds
11/22/2024,0:00,14,1.1,0,131,Fall,53.4,55,clouds
11/22/2024,6:00,17,1.8,0,129,Fall,63.7,67,clouds
11/22/2024,12:00,17,1.4,1,92,Fall,58.3,42,clouds
11/22/2024,18:00,16,2,0,116,Fall,43.3,63,clouds
11/23/2024,0:00,16,1.1,0,140,Fall,48.2,39,clear
11/23/2024,6:00,9,0.3,0,104,Fall,72.3,40,clear
11/23/2024,12:00,15,2.3,1,82,Fall,63.5,50,clear
11/23/2024,18:00,24,2.1,0,140,Fall,59.8,53,clouds
11/24/2024,0:00,7,0.9,0,110,Fall,65.7,44,clear
11/24/2024,6:00,12,1.1,0,99,Fall,64.3,39,clear
11/24/2024,12:00,16,1.3,1,122,Fall,56.2,53,clear
11/24/2024,18:00,18,1.2,0,128,Fall,50.1,56,clouds
11/25/2024,0:00,18,1.7,0,93,Fall,52.1,49,clear
11/25/2024,6:00,16,2.5,0,109,Fall,62.4,79,rain
11/25/2024,12:00,25,2.4,1,146,Fall,67.4,84,rain
11/25/2024,18:00,26,1.4,1,126,Fall,59.6,66,clouds
11/26/2024,0:00,16,1,0,109,Fall,70.8,36,clear
11/26/2024,6:00,8,0.6,0,119,Fall,67.8,34,clear
11/26/2024,12:00,16,1.5,0,117,Fall,68,44,clouds
11/26/2024,18:00,29,2.5,0,120,Fall,47.9,55,clouds
11/27/2024,0:00,17,1.5,1,129,Fall,52.7,32,clear
11/27/2024,6:00,20,2.6,0,124,Fall,50.2,85,rain
11/27/2024,12:00,25,2.8,1,150,Fall,50.6,73,rain
11/27/2024,18:00,23,2.3,0,121,Fall,47.3,68,rain
11/28/2024,0:00,17,0.4,0,117,Fall,61.1,41,clear
11/28/2024,6:00,21,2,0,114,Fall,56.2,50,clouds
11/28/2024,12:00,10,1,1,104,Fall,55.1,47,clear
11/28/2024,18:00,16,1.3,0,111,Fall,64.8,34,clear
11/29/2024,0:00,18,1.4,0,104,Fall,50.5,67,clouds
11/29/2024,6:00,21,2.7,0,126,Fall,54.8,41,clouds
11/29/2024,12:00,17,1.9,1,117,Fall,53.9,66,clouds
11/29/2024,18:00,23,1.7,0,114,Fall,62.3,50,clear
11/30/2024,0:00,15,0.8,0,124,Fall,54.8,44,clear
11/30/2024,6:00,45,4.3,0,136,Fall,30.1,86,snow
11/30/2024,12:00,20,2.2,0,125,Fall,52.9,67,clouds
11/30/2024,18:00,9,0.4,0,101,Fall,60.6,49,clear
12/1/2024,0:00,22,1.4,0,95,Winter,40.6,34,clear
12/1/2024,6:00,21,3.6,1,106,Winter,22.3,85,rain
12/1/2024,12:00,15,1.4,0,119,Winter,34.6,43,clouds
12/1/2024,18:00,16,1.3,0,101,Winter,38,54,clouds
12/2/2024,0:00,17,1.8,0,118,Winter,31.7,54,clouds
12/2/2024,6:00,12,1.2,0,117,Winter,47,53,clear
12/2/2024,12:00,32,3.2,1,119,Winter,36.8,86,rain
12/2/2024,18:00,16,1.5,0,108,Winter,38.9,41,clouds
12/3/2024,0:00,7,0.2,0,87,Winter,33.7,50,clear
12/3/2024,6:00,23,4.2,0,120,Winter,35.8,75,snow
12/3/2024,12:00,26,1.6,0,147,Winter,41.1,36,clear
12/3/2024,18:00,23,0.6,0,135,Winter,38.1,44,clear
12/4/2024,0:00,12,0.7,0,101,Winter,28,42,clear
12/4/2024,6:00,19,1.7,0,114,Winter,30.1,63,clouds
12/4/2024,12:00,19,1.5,0,136,Winter,34.9,54,clouds
12/4/2024,18:00,13,1.1,0,99,Winter,24.1,42,clear
12/5/2024,0:00,31,3.5,0,103,Winter,38.5,90,snow
12/5/2024,6:00,14,0.7,0,82,Winter,29,46,clear
12/5/2024,12:00,11,0.1,0,125,Winter,46.2,51,clear
12/5/2024,18:00,10,1.7,0,111,Winter,33.3,68,clouds
12/6/2024,0:00,26,3,0,150,Winter,38.1,70,rain
12/6/2024,6:00,19,2.5,0,120,Winter,29.3,60,clouds
12/6/2024,12:00,19,1.1,0,105,Winter,31.8,46,clear
12/6/2024,18:00,12,0.1,0,92,Winter,38.4,46,clear
12/7/2024,0:00,27,3.8,0,122,Winter,32.5,93,snow
12/7/2024,6:00,12,2,1,111,Winter,20.9,89,rain
12/7/2024,12:00,14,0.1,0,109,Winter,43.6,45,clear
12/7/2024,18:00,23,4.1,0,125,Winter,26.5,72,snow
12/8/2024,0:00,22,1.5,0,111,Winter,38.4,40,clear
12/8/2024,6:00,8,0.5,0,115,Winter,32.7,43,clear
12/8/2024,12:00,33,3.8,0,124,Winter,30,76,snow
12/8/2024,18:00,11,0.7,0,93,Winter,30.9,32,clear
12/9/2024,0:00,20,1.9,0,147,Winter,37.6,46,clouds
12/9/2024,6:00,17,1.5,0,111,Winter,26.4,60,clouds
12/9/2024,12:00,29,4.2,0,149,Winter,33.4,84,snow
12/9/2024,18:00,31,2.6,0,108,Winter,23.5,82,rain
12/10/2024,0:00,42,4.5,0,177,Winter,31.7,76,snow
12/10/2024,6:00,33,3.7,0,135,Winter,34.6,70,snow
12/10/2024,12:00,17,1.4,1,129,Winter,31.7,32,clear
12/10/2024,18:00,10,1.4,0,105,Winter,24,33,clear
12/11/2024,0:00,29,3.8,0,133,Winter,26.7,70,snow
12/11/2024,6:00,22,2.7,0,129,Winter,29.6,66,rain
12/11/2024,12:00,25,3.9,0,135,Winter,39.8,76,snow
12/11/2024,18:00,15,0.8,0,108,Winter,37.7,36,clear
12/12/2024,0:00,9,1.3,0,102,Winter,43.6,47,clear
12/12/2024,6:00,15,3,1,105,Winter,31.8,79,snow
12/12/2024,12:00,29,3.7,1,134,Winter,25.7,73,rain
12/12/2024,18:00,30,4.2,1,139,Winter,25.2,85,snow
12/13/2024,0:00,23,1.1,0,118,Winter,43.1,31,clear
12/13/2024,6:00,16,0.9,0,117,Winter,32.8,37,clear
12/13/2024,12:00,37,3.6,0,160,Winter,26.1,77,snow
12/13/2024,18:00,26,2.5,0,102,Winter,32.1,83,rain
12/14/2024,0:00,40,4.6,1,143,Winter,34.1,85,snow
12/14/2024,6:00,29,4.9,0,135,Winter,37.8,90,snow
12/14/2024,12:00,27,3.6,0,135,Winter,23.2,92,snow
12/14/2024,18:00,17,1.4,0,141,Winter,23.4,48,clear
12/15/2024,0:00,20,2.4,0,106,Winter,24.8,66,clouds
12/15/2024,6:00,14,0.9,0,115,Winter,35.5,42,clear
12/15/2024,12:00,19,1.5,0,108,Winter,33.2,44,clouds
12/15/2024,18:00,15,1,0,159,Winter,38.7,45,clear
12/16/2024,0:00,18,2.2,0,118,Winter,21.8,55,clouds
12/16/2024,6:00,33,2.9,0,126,Winter,29.3,81,rain
12/16/2024,12:00,32,4.9,0,125,Winter,31.8,78,snow
12/16/2024,18:00,16,0.8,0,119,Winter,27.3,49,clouds
12/17/2024,0:00,15,0.6,0,151,Winter,34.6,49,clear
12/17/2024,6:00,14,0.2,0,104,Winter,27,51,clear
12/17/2024,12:00,21,0.9,0,113,Winter,30.3,37,clear
12/17/2024,18:00,33,3.8,0,142,Winter,32.4,94,snow
12/18/2024,0:00,29,4,0,154,Winter,20.3,85,rain
12/18/2024,6:00,30,4.1,0,160,Winter,33.5,86,snow
12/18/2024,12:00,26,2.5,0,160,Winter,29.1,66,clouds
12/18/2024,18:00,15,2.5,0,88,Winter,30.8,55,clouds
12/19/2024,0:00,38,5.5,0,136,Winter,33.4,76,snow
12/19/2024,6:00,12,1.4,0,108,Winter,37.2,37,clear
12/19/2024,12:00,40,4.2,0,151,Winter,24.1,75,snow
12/19/2024,18:00,16,1.3,0,103,Winter,24.9,41,clouds
12/20/2024,0:00,16,1.1,0,135,Winter,23.6,41,clear
12/20/2024,6:00,24,4,0,102,Winter,34.7,75,snow
12/20/2024,12:00,22,4.2,0,108,Winter,34.9,77,snow
12/20/2024,18:00,37,3.8,0,123,Winter,28.2,72,snow
12/21/2024,0:00,36,4.4,0,124,Winter,38.7,92,snow
12/21/2024,6:00,15,2.8,0,109,Winter,35.6,66,clouds
12/21/2024,12:00,27,3.8,0,123,Winter,30.4,83,snow
12/21/2024,18:00,21,2.4,0,125,Winter,26.3,73,rain
12/22/2024,0:00,32,4.4,0,118,Winter,30.9,75,snow
12/22/2024,6:00,38,4.5,0,105,Winter,37.6,86,snow
12/22/2024,12:00,24,2.5,0,129,Winter,38.1,70,rain
12/22/2024,18:00,46,3.9,1,163,Winter,22.1,83,rain
12/23/2024,0:00,26,3,0,121,Winter,28.8,80,rain
12/23/2024,6:00,13,1.7,1,99,Winter,35.7,53,clear
12/23/2024,12:00,12,1.9,0,112,Winter,29.3,62,clouds
12/23/2024,18:00,17,2.2,0,111,Winter,30.2,45,clouds
12/24/2024,0:00,11,0.4,0,83,Winter,45,31,clear
12/24/2024,6:00,22,3.3,0,132,Winter,32,74,rain
12/24/2024,12:00,15,2.6,0,122,Winter,24.4,68,clouds
12/24/2024,18:00,31,2.8,0,141,Winter,28.4,43,clouds
12/25/2024,0:00,29,2.4,0,117,Winter,20,49,clouds
12/25/2024,6:00,27,3.6,0,120,Winter,28.3,60,clouds
12/25/2024,12:00,9,0.3,0,99,Winter,39,47,clear
12/25/2024,18:00,26,1.9,0,123,Winter,28.9,41,clouds
12/26/2024,0:00,41,3.6,0,140,Winter,38.1,74,snow
12/26/2024,6:00,15,1,0,126,Winter,28.8,34,clear
12/26/2024,12:00,17,1.4,0,106,Winter,36,49,clear
12/26/2024,18:00,15,2.8,0,114,Winter,24.5,68,rain
12/27/2024,0:00,13,1.7,0,95,Winter,39.4,49,clear
12/27/2024,6:00,16,1.4,0,111,Winter,33.5,47,clouds
12/27/2024,12:00,26,1.5,0,103,Winter,32.9,56,clouds
12/27/2024,18:00,18,1.3,0,114,Winter,32.8,42,clear
12/28/2024,0:00,26,2.4,0,111,Winter,37.9,84,rain
12/28/2024,6:00,28,4.2,0,144,Winter,32.3,70,snow
12/28/2024,12:00,30,3.3,0,148,Winter,32.2,81,rain
12/28/2024,18:00,17,2.5,0,93,Winter,31.7,45,clouds
12/29/2024,0:00,10,1.3,0,102,Winter,29.9,39,clear
12/29/2024,6:00,22,1,0,151,Winter,41.2,31,clear
12/29/2024,12:00,17,2.4,1,123,Winter,27.1,41,clouds
12/29/2024,18:00,19,1.4,0,120,Winter,39.5,46,clear
12/30/2024,0:00,20,1.9,0,125,Winter,26.2,48,clouds
12/30/2024,6:00,38,4.7,1,162,Winter,35,87,snow
12/30/2024,12:00,12,0.7,0,111,Winter,32.1,33,clear
12/30/2024,18:00,26,2.7,0,120,Winter,24.8,71,rain
